0.000000000000000000e+00,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.688311688311688596e-01,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.688311688311688596e-01,2.337662337662338094e-02,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02
1.506493506493506718e-01,0.000000000000000000e+00,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.506493506493506718e-01,1.688311688311688596e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.506493506493506718e-01,2.337662337662338094e-02,1.688311688311688596e-01,2.337662337662338094e-02,2.337662337662338094e-02
1.417322834645669272e-02,1.417322834645669272e-02,0.000000000000000000e+00,1.212598425196850516e-01,9.133858267716535306e-02,1.417322834645669272e-02,1.417322834645669272e-02,9.133858267716535306e-02,1.385826771653543288e-01,1.212598425196850516e-01,1.417322834645669272e-02,9.133858267716535306e-02,1.417322834645669272e-02,1.385826771653543288e-01,1.212598425196850516e-01
1.417322834645669098e-02,1.417322834645669098e-02,1.212598425196850377e-01,0.000000000000000000e+00,9.133858267716533919e-02,1.417322834645669098e-02,1.417322834645669098e-02,9.133858267716533919e-02,1.212598425196850377e-01,1.385826771653543288e-01,1.417322834645669098e-02,9.133858267716533919e-02,1.417322834645669098e-02,1.212598425196850377e-01,1.385826771653543288e-01
1.612903225806451568e-02,1.612903225806451568e-02,1.039426523297490995e-01,1.039426523297490995e-01,0.000000000000000000e+00,1.612903225806451568e-02,1.612903225806451568e-02,1.415770609318996454e-01,1.039426523297490995e-01,1.039426523297490995e-01,1.612903225806451568e-02,1.379928315412186357e-01,1.612903225806451568e-02,1.039426523297490995e-01,1.039426523297490995e-01
1.688311688311688596e-01,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,0.000000000000000000e+00,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.688311688311688596e-01,2.337662337662338094e-02,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02
1.506493506493506718e-01,1.688311688311688596e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.506493506493506718e-01,0.000000000000000000e+00,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.506493506493506718e-01,2.337662337662338094e-02,1.688311688311688596e-01,2.337662337662338094e-02,2.337662337662338094e-02
1.612903225806451568e-02,1.612903225806451568e-02,1.039426523297490995e-01,1.039426523297490995e-01,1.415770609318996454e-01,1.612903225806451568e-02,1.612903225806451568e-02,0.000000000000000000e+00,1.039426523297490995e-01,1.039426523297490995e-01,1.612903225806451568e-02,1.379928315412186357e-01,1.612903225806451568e-02,1.039426523297490995e-01,1.039426523297490995e-01
1.417322834645669272e-02,1.417322834645669272e-02,1.385826771653543288e-01,1.212598425196850516e-01,9.133858267716535306e-02,1.417322834645669272e-02,1.417322834645669272e-02,9.133858267716535306e-02,0.000000000000000000e+00,1.212598425196850516e-01,1.417322834645669272e-02,9.133858267716535306e-02,1.417322834645669272e-02,1.385826771653543288e-01,1.212598425196850516e-01
1.417322834645669098e-02,1.417322834645669098e-02,1.212598425196850377e-01,1.385826771653543288e-01,9.133858267716533919e-02,1.417322834645669098e-02,1.417322834645669098e-02,9.133858267716533919e-02,1.212598425196850377e-01,0.000000000000000000e+00,1.417322834645669098e-02,9.133858267716533919e-02,1.417322834645669098e-02,1.212598425196850377e-01,1.385826771653543288e-01
1.688311688311688596e-01,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.688311688311688596e-01,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,0.000000000000000000e+00,2.337662337662338094e-02,1.506493506493506718e-01,2.337662337662338094e-02,2.337662337662338094e-02
1.618705035971223019e-02,1.618705035971223019e-02,1.043165467625899318e-01,1.043165467625899318e-01,1.384892086330935246e-01,1.618705035971223019e-02,1.618705035971223019e-02,1.384892086330935246e-01,1.043165467625899318e-01,1.043165467625899318e-01,1.618705035971223019e-02,0.000000000000000000e+00,1.618705035971223019e-02,1.043165467625899318e-01,1.043165467625899318e-01
1.506493506493506718e-01,1.688311688311688596e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.506493506493506718e-01,1.688311688311688596e-01,2.337662337662338094e-02,2.337662337662338094e-02,2.337662337662338094e-02,1.506493506493506718e-01,2.337662337662338094e-02,0.000000000000000000e+00,2.337662337662338094e-02,2.337662337662338094e-02
1.417322834645669272e-02,1.417322834645669272e-02,1.385826771653543288e-01,1.212598425196850516e-01,9.133858267716535306e-02,1.417322834645669272e-02,1.417322834645669272e-02,9.133858267716535306e-02,1.385826771653543288e-01,1.212598425196850516e-01,1.417322834645669272e-02,9.133858267716535306e-02,1.417322834645669272e-02,0.000000000000000000e+00,1.212598425196850516e-01
1.417322834645669272e-02,1.417322834645669272e-02,1.212598425196850516e-01,1.385826771653543288e-01,9.133858267716535306e-02,1.417322834645669272e-02,1.417322834645669272e-02,9.133858267716535306e-02,1.212598425196850516e-01,1.385826771653543288e-01,1.417322834645669272e-02,9.133858267716535306e-02,1.417322834645669272e-02,1.212598425196850516e-01,0.000000000000000000e+00
