0.000000000000000000e+00,3.174428250805084312e-02,3.240328406052504773e-02,3.098224050585001235e-02,3.130395782346617750e-02,2.843662721126424126e-02,3.133842397283044534e-02,3.100498148223449976e-02,3.106755780682873488e-02,3.178340817655905121e-02,2.999465724960436591e-02,3.056329176541097356e-02,3.151528773323994392e-02,3.157466776543774167e-02,3.177627653635494570e-02,3.117760572396965565e-02,3.164152581548337201e-02,3.083070432737443356e-02,3.137167040132155665e-02,3.131862712587288322e-02,3.025303679865911158e-02,3.202948609506359179e-02,3.180266519992986513e-02,3.156787203552205434e-02,3.169433952373516133e-02,3.177380809146762575e-02,3.146230895277900980e-02,3.144406770342926538e-02,3.125980522234020342e-02,3.153593502758430395e-02,3.108012740440201788e-02,3.158178997752097289e-02,3.068567997588787094e-02
3.130509467148162583e-02,0.000000000000000000e+00,3.203630749546884648e-02,3.148281624577539684e-02,3.175019717760386301e-02,2.841405093054092182e-02,3.129200825886023496e-02,3.175876377285721808e-02,3.122644811231516451e-02,3.143419417937098892e-02,3.010477302191809368e-02,3.102939460940638480e-02,3.182081283093859264e-02,3.128742416683302774e-02,3.163872394614753586e-02,3.139829087835803445e-02,3.152898869840028984e-02,3.069495274576332713e-02,3.143285764961024215e-02,3.127317890005573003e-02,3.047129798313400958e-02,3.178216230915845847e-02,3.124831329902775026e-02,3.162278534509588984e-02,3.166273142393442874e-02,3.151321479284351773e-02,3.147977253161304140e-02,3.162249584449879775e-02,3.150673157947754544e-02,3.119635103850318739e-02,3.086860023150437768e-02,3.092381976257769713e-02,3.119244556692573472e-02
3.207056106293025566e-02,3.215218390758751293e-02,0.000000000000000000e+00,3.139616769707403998e-02,3.147160913032966828e-02,2.822091812301675065e-02,3.130667154637178928e-02,3.137950855528765653e-02,3.086578635605031692e-02,3.188569945019352481e-02,2.998046799464107806e-02,3.071049995325812396e-02,3.154994710538851915e-02,3.139658195225381032e-02,3.182869579097914736e-02,3.130822809905460524e-02,3.127119765402867901e-02,3.041287590912206129e-02,3.127455709254577110e-02,3.139263545109642617e-02,3.027935157653564510e-02,3.184512445897021149e-02,3.171003060271974233e-02,3.163348445023599770e-02,3.173250099594195767e-02,3.150574654594926610e-02,3.177488673150795362e-02,3.168414731449436389e-02,3.137036774148766610e-02,3.126046281318420328e-02,3.118164008450007713e-02,3.120785654121343775e-02,3.093960731204967521e-02
3.105034831759897335e-02,3.199467654893381474e-02,3.179162783575788936e-02,0.000000000000000000e+00,3.148910954545219854e-02,2.781515584509821476e-02,3.166965652693930211e-02,3.153235680450915818e-02,3.036609847500572681e-02,3.114681906365185382e-02,2.942403795418776363e-02,3.133265071174000382e-02,3.209347708983927711e-02,3.195251340813459739e-02,3.192953842884678484e-02,3.139671876102485132e-02,3.115208734202276619e-02,3.147280845534718846e-02,3.149624661332363351e-02,3.139535119722507150e-02,3.027488644074131235e-02,3.127739640781908304e-02,3.143442515839560414e-02,3.182966697643466181e-02,3.124103587929143167e-02,3.119885124703934004e-02,3.177536066211161803e-02,3.184400985327279221e-02,3.162499192369107315e-02,3.176664947111097759e-02,3.129857180926568644e-02,3.045618494695045975e-02,3.147669029923690076e-02
3.088518221266889005e-02,3.176492533505240884e-02,3.137273182107273850e-02,3.099971081012772509e-02,0.000000000000000000e+00,2.946805733322340262e-02,3.187785120913995407e-02,3.181625280958754604e-02,3.175956802443063998e-02,3.062796031987325210e-02,3.078496091009605418e-02,3.148601408256108264e-02,3.176824730492110171e-02,3.095185925963774010e-02,3.125975506054325115e-02,3.174452945525433473e-02,3.168387651201479138e-02,3.138251571332635603e-02,3.190430401857685672e-02,3.098373471990220965e-02,3.090962381013888371e-02,3.142957958263142143e-02,3.170747661958819852e-02,3.162238246694108745e-02,3.132639150074047890e-02,3.159515936029215488e-02,3.134007226531419776e-02,3.076108523440705678e-02,3.120056153974668650e-02,3.135231999175706885e-02,3.018386638305505659e-02,3.103695417423334157e-02,3.101249015914396903e-02
3.037331931449642822e-02,3.077498286612388723e-02,3.045564349946152174e-02,2.964435554129474584e-02,3.190176850625844884e-02,0.000000000000000000e+00,3.104095605044749143e-02,3.195341798975871728e-02,3.106497834480546893e-02,3.034913807504466612e-02,3.401298143241444916e-02,3.159294709769618764e-02,3.041404903136797275e-02,2.966809660557421721e-02,3.112391663451161833e-02,3.195695916220732402e-02,3.147169723792341695e-02,3.216444102897083462e-02,3.198020389707465633e-02,3.143781410875131493e-02,3.326480008615912559e-02,3.129616617565570552e-02,3.165784431419346734e-02,3.258770171807588711e-02,3.232404872486645264e-02,3.207200721324417192e-02,3.006025106409582898e-02,3.071908077596417763e-02,3.107871293200230312e-02,3.076433034761243829e-02,2.901592187985216689e-02,3.156428049180060730e-02,3.021318785229445969e-02
3.097319310171319992e-02,3.136120624335352741e-02,3.126282326332971429e-02,3.123190868182692745e-02,3.193353150310872246e-02,2.872299654861645846e-02,0.000000000000000000e+00,3.179064495546930769e-02,3.133001498698503862e-02,3.071862662366870583e-02,3.044141793758704112e-02,3.140016244748395496e-02,3.161721645408438475e-02,3.105639489559836389e-02,3.131160674327865961e-02,3.174424917240985244e-02,3.145642302177797944e-02,3.127452411165267815e-02,3.189358112074731910e-02,3.150609000656528352e-02,3.062755170794266915e-02,3.063849341523648684e-02,3.187338847608783832e-02,3.172440910556666854e-02,3.144323765535238929e-02,3.157718824857479178e-02,3.145080941101966593e-02,3.119162351327893143e-02,3.148020279547845968e-02,3.160939883465466171e-02,3.060080128746186026e-02,3.146383391234514743e-02,3.129244981774315787e-02
3.044244339567038493e-02,3.162001807246665741e-02,3.112982209771394254e-02,3.089234011229463964e-02,3.166256844611486931e-02,2.937319444128461132e-02,3.158192088805202719e-02,0.000000000000000000e+00,3.139464462062842992e-02,3.083869767770933829e-02,3.070668974420508179e-02,3.157268200555905791e-02,3.141070842897094456e-02,3.066908122008514537e-02,3.114887522283139865e-02,3.178257388311237636e-02,3.155040669256133773e-02,3.099546032831116543e-02,3.176496386347521517e-02,3.179369268534873449e-02,3.122898884879333689e-02,3.099821814348694901e-02,3.131378199265949513e-02,3.169250592933096911e-02,3.148836326983452810e-02,3.156396659893136170e-02,3.134652685816747414e-02,3.159129532348781133e-02,3.176098893059398770e-02,3.143992826746248165e-02,3.046841939274421568e-02,3.143214608842499758e-02,3.134408652968705133e-02
3.096651483697647478e-02,3.156154804608604647e-02,3.108458193704583677e-02,3.020094660075891072e-02,3.208550532137066646e-02,2.898959171036968527e-02,3.159635532019185178e-02,3.187078460918373046e-02,0.000000000000000000e+00,3.131657805194305866e-02,3.058714957098425391e-02,3.155075421030956867e-02,3.186024603255943610e-02,3.099515808014368171e-02,3.115635020898114421e-02,3.199669912844869957e-02,3.202603387195914614e-02,3.109768866123514136e-02,3.183327680770101781e-02,3.113306136997765969e-02,3.074173031095474642e-02,3.131614127628226663e-02,3.122403308618939416e-02,3.140697420873092560e-02,3.143564204642812498e-02,3.181661773870682330e-02,3.126650747660934121e-02,3.071434491543137413e-02,3.116373369242614669e-02,3.117015023557866485e-02,3.060753216012020508e-02,3.201122794576772429e-02,3.121654053054831110e-02
3.172500067898552378e-02,3.181661702029045524e-02,3.215730117393573312e-02,3.102138754032386647e-02,3.098620090456123688e-02,2.836177223248374443e-02,3.102373925201932711e-02,3.135083939953055288e-02,3.136102586975547668e-02,0.000000000000000000e+00,3.033368707083510668e-02,3.071494547339626707e-02,3.131091632733930957e-02,3.175058198966218548e-02,3.172101781919291208e-02,3.164249048617747556e-02,3.129184225255113999e-02,3.058752329060524661e-02,3.108812851807006908e-02,3.163139282466228414e-02,3.032169644407607667e-02,3.154406412502591683e-02,3.110847966157245098e-02,3.175000793464638482e-02,3.192331505327620361e-02,3.175292313923822746e-02,3.132314713273010726e-02,3.183994405008821332e-02,3.118029703570147568e-02,3.108986655386048251e-02,3.167284951965958217e-02,3.163853694842564540e-02,3.097846227732137248e-02
