0.000000000000000000e+00,8.511780734326634262e-03,8.867499565964470642e-03,8.952403649236054944e-03,8.852275385515773545e-03,9.171397629536552631e-03,8.813629388992156102e-03,8.703839626140973812e-03,8.732824123533686894e-03,8.782595482692888075e-03,8.614251179654405788e-03,8.619228315570326426e-03,8.882723746413167740e-03,8.771177347356367421e-03,8.608395725635677870e-03,8.782009937291015977e-03,8.788743709412554644e-03,8.533445914195933110e-03,8.667535811224848230e-03,8.891214154740327905e-03,9.143876995648520661e-03,8.950061467628561349e-03,9.011836507526162221e-03,8.549548412747442691e-03,8.844077749889552031e-03,9.159393948798154675e-03,8.982852010133450874e-03,8.976118238011912207e-03,8.990756873058735471e-03,9.139192632433538674e-03,7.990645326659677819e-03,9.025889597171113388e-03,8.706474580449402589e-03,1.278274889558817830e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02,1.439182765993513372e-02
1.147138585057644669e-02,0.000000000000000000e+00,1.411659517683327113e-02,1.387432809355139407e-02,1.387866838331702768e-02,1.222777998518777623e-02,1.357169152534748978e-02,1.392877900152028441e-02,1.358234496386314175e-02,1.390905041167648376e-02,1.302205301229919683e-02,1.380882917526997551e-02,1.352355376612861260e-02,1.360088983831631362e-02,1.402189794558302526e-02,1.327221153151859206e-02,1.270679014659525929e-02,1.294471694011149754e-02,1.346278970940970737e-02,1.316291514378393514e-02,1.253041655339167879e-02,1.387945752691078193e-02,1.378081457769177696e-02,1.327970839565923572e-02,1.346870828636284774e-02,1.323314892362786703e-02,1.365178960011331939e-02,1.340597137065956124e-02,1.379738659316056756e-02,1.273125359800156980e-02,1.173140866471774311e-02,1.293051235542396100e-02,1.333060815745624149e-02,1.206363811768734924e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02,1.147138585057644669e-02
1.178113415976568025e-02,1.391619244697361868e-02,0.000000000000000000e+00,1.301222533830696804e-02,1.320904433873094572e-02,1.148240492592059875e-02,1.268354538700605487e-02,1.391113583233821900e-02,1.287841953564718665e-02,1.372715285368101938e-02,1.206197075720859269e-02,1.300950254581098239e-02,1.272555418551552138e-02,1.267070936523927334e-02,1.307523853607116433e-02,1.266098510632504733e-02,1.225217726157089640e-02,1.273605638514288714e-02,1.243577126987152094e-02,1.360579410243145486e-02,1.260769616747507357e-02,1.263064541851265619e-02,1.375865945256311840e-02,1.318570611733679669e-02,1.273994608870857546e-02,1.218566333059757471e-02,1.378355355538354345e-02,1.268704612021518026e-02,1.285391440318333148e-02,1.290486951989388772e-02,1.136921455215897901e-02,1.278467767971402762e-02,1.261430866353675274e-02,1.278351076864432147e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02,1.178113415976568025e-02
1.165204223207981504e-02,1.339920076547264707e-02,1.274758874974707759e-02,0.000000000000000000e+00,1.299070481175462928e-02,1.249532725593986704e-02,1.364650848372171016e-02,1.331955929688396698e-02,1.264546476131757184e-02,1.355543522538345605e-02,1.256010739785410474e-02,1.362364490422256560e-02,1.335118724852444629e-02,1.350208687321878889e-02,1.337062129109871725e-02,1.249304089798995189e-02,1.322810497888739570e-02,1.421161995700885583e-02,1.299299116970454269e-02,1.289925049375805627e-02,1.274339709350556966e-02,1.283828094842701106e-02,1.327726167481055146e-02,1.371243180461090283e-02,1.306463038546852237e-02,1.220000602074260664e-02,1.407139000274744596e-02,1.252581202860539138e-02,1.305319859571895010e-02,1.339081745298962775e-02,1.122982813066231503e-02,1.246865307985753346e-02,1.336376221724897700e-02,1.242597439812580078e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02,1.165204223207981504e-02
1.158007335782679052e-02,1.347127597196056542e-02,1.300594361550602360e-02,1.305649824188626941e-02,0.000000000000000000e+00,1.332688889510183147e-02,1.399367377788977851e-02,1.407908045730489263e-02,1.433070462042475637e-02,1.273095708716498291e-02,1.386767020153295213e-02,1.316182038017844891e-02,1.320816212102701032e-02,1.305190236676079252e-02,1.285619468433423125e-02,1.360723727775592536e-02,1.298909207337927210e-02,1.394005523475921535e-02,1.366813262316849721e-02,1.279300140135892355e-02,1.322884355909165720e-02,1.253601538392600315e-02,1.394158719313437315e-02,1.314190492130138353e-02,1.292704775918533666e-02,1.379720011627564094e-02,1.299675186525506981e-02,1.267580658565926194e-02,1.247205612176311568e-02,1.291249415462132448e-02,1.099831216486017033e-02,1.308522246142050129e-02,1.288798282061878048e-02,1.225681597005327632e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02,1.158007335782679052e-02
1.189281207337203328e-02,1.176525078700757856e-02,1.120717015916307749e-02,1.244899446778849339e-02,1.321056571911915535e-02,0.000000000000000000e+00,1.268665329297941936e-02,1.326751272196043281e-02,1.280168623871879609e-02,1.142280947658870505e-02,1.543453600341378011e-02,1.358110088427305628e-02,1.208719117640359025e-02,1.186585715869383460e-02,1.293608116542420590e-02,1.290684837063235321e-02,1.340874128900679599e-02,1.337723061410129102e-02,1.231042342754139034e-02,1.255757341987252806e-02,1.503704592358167356e-02,1.247215291561061361e-02,1.282484468654091631e-02,1.378269327433117621e-02,1.320790819231990043e-02,1.364905764099697862e-02,1.156555663037750481e-02,1.206403272858147177e-02,1.237610230415166386e-02,1.298543523455331430e-02,9.455100705079823656e-03,1.261945582962671272e-02,1.226486582526837253e-02,1.177891806768948356e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02,1.189281207337203328e-02
1.158944922782560900e-02,1.324178500000962669e-02,1.255344008839149456e-02,1.378691721189512567e-02,1.406641296459912663e-02,1.286488921227240539e-02,0.000000000000000000e+00,1.375072905658634125e-02,1.422425491860552192e-02,1.305622445895820473e-02,1.344505463833981125e-02,1.285564968325739708e-02,1.302311614665442249e-02,1.397709751745404745e-02,1.230859256949377346e-02,1.380154646616888955e-02,1.332494076114470148e-02,1.408797186563415064e-02,1.366218357019250915e-02,1.261773181112092919e-02,1.252341161909271798e-02,1.214613085097987141e-02,1.334072495654533945e-02,1.359596694558494814e-02,1.295497462016873859e-02,1.240560762415135812e-02,1.338884750349850911e-02,1.211225257792484210e-02,1.314861974910828783e-02,1.401944535877283279e-02,1.171957259478698110e-02,1.387392277678645147e-02,1.296382916880812163e-02,1.168569432173194832e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02,1.158944922782560900e-02
1.145654459300729858e-02,1.360380371616101182e-02,1.378222815514525135e-02,1.347008172841256644e-02,1.416643801619769591e-02,1.346738416670006239e-02,1.376450132103450297e-02,0.000000000000000000e+00,1.412289166283869218e-02,1.282343764932930563e-02,1.376874034658272586e-02,1.361112566938066891e-02,1.325350605949433651e-02,1.244654974149651296e-02,1.291708157734910989e-02,1.368511593349508275e-02,1.336256462587130829e-02,1.352056466903229712e-02,1.378723791261132932e-02,1.393406234296336831e-02,1.376874034658272586e-02,1.270474493397909937e-02,1.380303791692743046e-02,1.355640370321271361e-02,1.337682316635169059e-02,1.308201820777082393e-02,1.329474021709976458e-02,1.326853533189257563e-02,1.365698421849324655e-02,1.358260858841990604e-02,1.119873476648364057e-02,1.310128650571728594e-02,1.361960372047710949e-02,1.167119343213088474e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02,1.145654459300729858e-02
1.151038493107391265e-02,1.328355841767323887e-02,1.277649640213645438e-02,1.280582418994527863e-02,1.443930479250783369e-02,1.301227638044161021e-02,1.425793557842694285e-02,1.414216799497105756e-02,0.000000000000000000e+00,1.354712261600780378e-02,1.272941758486439631e-02,1.429150817762915235e-02,1.332253350410338502e-02,1.300108551404087487e-02,1.297252951012175561e-02,1.407618047240120560e-02,1.343251270838647857e-02,1.344524714256662389e-02,1.328741733712176729e-02,1.281508559662175410e-02,1.308405228218426086e-02,1.295130545315484327e-02,1.375859140178722212e-02,1.391410585556296375e-02,1.271861261040851260e-02,1.345026373784971238e-02,1.353554585766221507e-02,1.183337648891583625e-02,1.259281183638645031e-02,1.318284062006661560e-02,1.194682872070260485e-02,1.407386512073208369e-02,1.381030092239752052e-02,1.199004861852613450e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02,1.151038493107391265e-02
1.165610035483535117e-02,1.369721960158347407e-02,1.371276210489013984e-02,1.382233675320214926e-02,1.291620881042342649e-02,1.169107098727535654e-02,1.317771142855811081e-02,1.292980850081676229e-02,1.364087802709680435e-02,0.000000000000000000e+00,1.362844402445147034e-02,1.300713245476743316e-02,1.263022674958074604e-02,1.356433119831146512e-02,1.322667031397411000e-02,1.390898620913681889e-02,1.293369412664342917e-02,1.274329846113675217e-02,1.295312225577676356e-02,1.300635532960209804e-02,1.258321067707807855e-02,1.323716150370611057e-02,1.312486691731543781e-02,1.335528452883678711e-02,1.334479333910478654e-02,1.268851113698074747e-02,1.315128917293677431e-02,1.273513864690075000e-02,1.328961745236611515e-02,1.276894359159275356e-02,1.120225925828066162e-02,1.325348113217811319e-02,1.354529163176079916e-02,1.172487593196735838e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02,1.165610035483535117e-02
