6.049706588654329455e-04,6.338102780513306085e-04,6.113136206367002830e-04,2.950370225907227506e-04,7.663064475704901282e-04,8.012527398987378917e-04,2.082175761099760113e-04,6.349149388742903648e-04,3.703560044885580334e-04,6.608657405659064052e-04,2.395216660839806142e-04,3.575057646914634574e-04,2.793205857280227811e-04,8.416500145291883116e-05,2.093548627941306571e-04,2.320116239961057477e-04,7.931663511890653384e-04,5.144061274477275229e-04,7.008751980758066253e-04,1.737429293513235767e-04,8.405455885334988959e-04,5.195017855346996914e-04,2.751546594727843800e-04,3.953993342316371043e-04,3.075229040086390115e-04,5.850793620503773763e-04,2.308725857301297305e-04,6.117904503324173753e-04,1.226824207690071144e-03,7.911310822777220010e-04,7.899105911847651004e-04,1.648315492236459082e-03,1.414530580141211760e-03,2.332212098905716690e-03,1.997483500732429897e-03,3.315683523354285515e-03,2.433970861579508402e-03,1.152338917732735222e-03,1.532007987026674095e-03,4.928829828250939210e-03,7.697350123316149331e-03,1.181391335304368857e-02,1.974745066195199295e-02,2.327087575811684350e-02,3.465189034447927613e-02,4.037883320263691705e-02,5.562496325831913641e-02,6.738543881392819457e-02,5.681570895371700763e-02,1.461133550510220203e-01,1.461133550510220203e-01,5.681570895371700763e-02,6.738543881392763946e-02,5.562496325831914334e-02,4.037883320263694481e-02,3.465189034447926919e-02,2.327087575811675677e-02,1.974745066195194784e-02,1.181391335304369551e-02,7.697350123316071269e-03,4.928829828250767472e-03,1.532007987026548761e-03,1.152338917732662364e-03,2.433970861579560878e-03,3.315683523354162783e-03,1.997483500732390865e-03,2.332212098905612607e-03,1.414530580141108978e-03,1.648315492236552106e-03,7.899105911849090824e-04,7.911310822777712238e-04,1.226824207689759545e-03,6.117904503323801872e-04,2.308725857296174992e-04,5.850793620507984804e-04,3.075229040086490404e-04,3.953993342314363101e-04,2.751546594728166350e-04,5.195017855343528551e-04,8.405455885334754771e-04,1.737429293511907620e-04,7.008751980755509705e-04,5.144061274479939114e-04,7.931663511890103694e-04,2.320116239963354902e-04,2.093548627945528997e-04,8.416500145300823718e-05,2.793205857281695821e-04,3.575057646914361897e-04,2.395216660837051455e-04,6.608657405652848321e-04,3.703560044890328597e-04,6.349149388749495597e-04,2.082175761102727032e-04,8.012527398985588899e-04,7.663064475702672162e-04,2.950370225907227506e-04,6.113136206367002830e-04,6.338102780513306085e-04,6.049706588654329455e-04
7.093077099548625352e-04,1.304615117180417839e-04,1.097085456570073662e-03,6.362110369195272475e-04,6.223895870248427912e-04,7.202086336153896073e-04,3.720044689183366125e-04,6.493029985667428958e-04,3.907988946957056866e-04,4.852673702641900773e-04,2.184015959362388447e-04,2.776659476263325117e-04,8.360836562400617196e-05,5.753909617258912580e-04,2.125358467169343292e-04,6.938922977361686086e-04,5.357730485669062693e-04,4.599100185941505854e-04,5.967553225889435419e-04,4.866520311480249843e-04,6.247330326582919069e-04,1.877291915770987803e-04,6.408741393694039742e-04,7.468769757205095386e-04,6.345925055640716300e-04,6.526464389603499198e-05,3.511440139732866232e-04,3.569604943639436865e-04,4.538489053165367117e-04,8.994137326794724883e-04,4.145307590063438633e-04,1.656209940963839682e-03,1.530030006286441568e-03,2.452302492790809849e-03,2.097696145878223152e-03,3.764489197316223459e-03,2.032598355956212032e-03,2.361754298402194644e-03,1.791350403739290411e-03,3.764472410719877857e-03,7.724913552257595475e-03,1.236333601467683521e-02,2.099194488868474581e-02,2.544877014366293475e-02,3.534748129614156964e-02,4.202614938786225496e-02,5.686301423786387782e-02,6.884481546195884982e-02,5.654057753977288076e-02,1.370685027264308131e-01,1.370685027264308131e-01,5.654057753977288076e-02,6.884481546195836410e-02,5.686301423786366271e-02,4.202614938786228271e-02,3.534748129614152107e-02,2.544877014366288617e-02,2.099194488868469030e-02,1.236333601467689072e-02,7.724913552257597210e-03,3.764472410719881760e-03,1.791350403739469521e-03,2.361754298402185537e-03,2.032598355956269278e-03,3.764489197316173586e-03,2.097696145878075701e-03,2.452302492790712270e-03,1.530030006286464336e-03,1.656209940963937694e-03,4.145307590061746736e-04,8.994137326792232302e-04,4.538489053164202684e-04,3.569604943638377058e-04,3.511440139733256545e-04,6.526464389584882091e-05,6.345925055642211415e-04,7.468769757201417772e-04,6.408741393689556566e-04,1.877291915770582583e-04,6.247330326582662113e-04,4.866520311482251822e-04,5.967553225890345064e-04,4.599100185940555008e-04,5.357730485669984265e-04,6.938922977365268290e-04,2.125358467174745601e-04,5.753909617259055694e-04,8.360836562399371718e-05,2.776659476253113558e-04,2.184015959362240454e-04,4.852673702634294553e-04,3.907988946951349084e-04,6.493029985665709413e-04,3.720044689183863232e-04,7.202086336152780429e-04,6.223895870249882912e-04,6.362110369195272475e-04,1.097085456570073662e-03,1.304615117180417839e-04,7.093077099548625352e-04
2.884042226713653674e-04,2.882348627652842423e-04,3.726769473279701456e-04,6.105388807552350082e-04,4.232831979123157060e-04,4.263196738232889770e-04,7.661377378503953254e-04,4.473767137954905767e-04,7.485336903552944256e-04,4.773563171782873389e-04,3.642723753858364676e-04,1.695863312989588330e-04,3.839532210392196171e-04,3.159021928150841153e-04,1.418781662167432087e-04,3.887242949382817107e-04,2.621222265989903264e-04,6.294802071499016943e-04,5.745696098479179679e-04,5.072927711898337884e-04,9.742189192647407198e-05,1.239568269818479274e-04,1.186924481533974812e-03,4.813625863223793097e-04,2.836620629296448485e-04,5.182753608230002834e-04,3.050944911505761047e-04,5.794019878048238363e-04,3.680845873716631568e-04,3.636825470141738579e-04,3.371639565116624345e-04,1.272458090107213106e-03,2.275362937894356320e-03,1.209293018280314285e-03,2.493163171475299734e-03,2.525215448520919115e-03,2.111762903322188852e-03,2.077295798118695535e-03,1.314094972629632242e-03,3.637051648988358366e-03,6.485193094441928444e-03,1.237193959184094451e-02,1.832579671224762730e-02,2.631083181841203586e-02,3.331468265589469790e-02,4.233554192781045777e-02,5.607787130612723603e-02,7.082560597773418509e-02,5.613686852259069243e-02,1.456682959822777068e-01,1.456682959822777068e-01,5.613686852259069243e-02,7.082560597773357447e-02,5.607787130612707643e-02,4.233554192781034675e-02,3.331468265589465627e-02,2.631083181841191790e-02,1.832579671224758913e-02,1.237193959184085430e-02,6.485193094441813084e-03,3.637051648988254716e-03,1.314094972629439688e-03,2.077295798118680356e-03,2.111762903322178878e-03,2.525215448520971590e-03,2.493163171475283255e-03,1.209293018280416850e-03,2.275362937894564487e-03,1.272458090107272304e-03,3.371639565119910562e-04,3.636825470139674259e-04,3.680845873716090551e-04,5.794019878048551698e-04,3.050944911503189862e-04,5.182753608227446285e-04,2.836620629297938179e-04,4.813625863226217373e-04,1.186924481533867910e-03,1.239568269818585526e-04,9.742189192681541948e-05,5.072927711900429310e-04,5.745696098477876467e-04,6.294802071495231993e-04,2.621222265992991613e-04,3.887242949381392466e-04,1.418781662168617391e-04,3.159021928146542291e-04,3.839532210393207189e-04,1.695863312990477376e-04,3.642723753855474193e-04,4.773563171787114246e-04,7.485336903546033552e-04,4.473767137952926556e-04,7.661377378511486291e-04,4.263196738236739230e-04,4.232831979123094718e-04,6.105388807552350082e-04,3.726769473279701456e-04,2.882348627652842423e-04,2.884042226713653674e-04
3.200222542623293374e-04,1.806541718342187649e-04,3.232478200971766139e-04,6.610176383582582523e-04,3.891814423700003852e-04,2.584179472955555178e-04,1.391432146117306415e-04,1.227751109485237678e-04,2.862671067293268623e-04,4.378245376675500371e-04,9.596860904292044483e-04,6.886343652113801608e-04,6.746989178428105952e-04,2.461092818153881351e-04,2.681643139219831782e-04,6.753027478719115552e-04,2.551771352567798294e-04,2.370244588092660916e-04,3.639364784478571046e-04,1.831878620002391929e-04,2.060623239633357516e-04,2.709307570689151634e-04,3.707898501403635461e-04,3.534811584102571331e-04,4.535625257455953797e-05,8.514650406073899893e-04,2.562083215255288684e-04,4.223113564934421094e-04,6.108686178348465227e-04,1.588540293892583006e-04,1.015446240885059222e-03,1.411875554906673281e-03,1.666135068981569167e-03,1.878335447056799857e-03,2.745385519677638088e-03,2.991612506641665083e-03,2.228544196418065244e-03,2.532518148812280302e-03,1.339646380511309420e-03,4.881939773890183777e-03,7.877870873457516743e-03,1.366853655717149493e-02,1.908649943703989368e-02,2.657979723550822626e-02,3.289901127673067888e-02,4.262839966983919537e-02,5.345779432703179346e-02,6.928076006961547684e-02,5.207301361516610688e-02,1.485400774968705373e-01,1.485400774968705373e-01,5.207301361516610688e-02,6.928076006961497724e-02,5.345779432703165468e-02,4.262839966983915374e-02,3.289901127673058867e-02,2.657979723550814299e-02,1.908649943703982430e-02,1.366853655717134054e-02,7.877870873457492457e-03,4.881939773890254901e-03,1.339646380511330236e-03,2.532518148812317165e-03,2.228544196418144607e-03,2.991612506641548857e-03,2.745385519677500177e-03,1.878335447056603833e-03,1.666135068981364469e-03,1.411875554906451887e-03,1.015446240884674547e-03,1.588540293891365718e-04,6.108686178349057201e-04,4.223113564934409710e-04,2.562083215258728315e-04,8.514650406074368268e-04,4.535625257463524917e-05,3.534811584098020935e-04,3.707898501407853008e-04,2.709307570687457026e-04,2.060623239635036132e-04,1.831878620000661000e-04,3.639364784477909140e-04,2.370244588094864828e-04,2.551771352569889178e-04,6.753027478718342516e-04,2.681643139217852571e-04,2.461092818149039304e-04,6.746989178427822975e-04,6.886343652114562718e-04,9.596860904292590921e-04,4.378245376676613305e-04,2.862671067286274977e-04,1.227751109483195854e-04,1.391432146125241149e-04,2.584179472951545257e-04,3.891814423698346107e-04,6.610176383582582523e-04,3.232478200971766139e-04,1.806541718342187649e-04,3.200222542623293374e-04
2.967401774546286094e-04,3.817360628607470766e-04,2.311676434686401921e-04,3.480563097985921238e-04,1.634185688979036388e-04,2.867018994472994554e-04,3.133377601653019196e-04,2.822912648192752848e-04,1.979196209253152744e-04,1.909758669600325389e-04,6.703041617561166779e-04,4.464982153547855247e-04,3.011043699047600435e-04,7.220456201392157387e-04,4.839915375767309277e-04,3.769045687422044365e-04,2.676773251056220756e-04,7.089521487276263497e-04,2.173532196740890227e-04,3.661369766441831481e-04,2.881176479650260423e-04,2.607951003164369328e-04,6.440186370932568386e-04,6.972378568373856222e-04,2.451022552786225940e-04,3.507658025599174560e-04,7.925659188462718134e-04,1.335462142187278920e-04,9.373095088130328247e-04,7.495062601203282071e-04,1.438906813183821708e-03,1.776503938628371882e-03,1.175464621745105033e-03,2.384112778293657683e-03,2.498766869015737763e-03,2.602631127195951903e-03,1.560091460563383433e-03,9.424191384778283836e-04,2.300576920484296781e-03,4.963348023359286966e-03,8.283775657158005262e-03,1.399898858322843817e-02,1.942472515043295808e-02,2.578630720666141851e-02,3.167495745264024831e-02,4.526070885556068152e-02,5.376512692596987358e-02,7.066280204172505075e-02,5.379409051943069564e-02,1.433534173957714541e-01,1.433534173957714541e-01,5.379409051943069564e-02,7.066280204172448176e-02,5.376512692596970705e-02,4.526070885556066764e-02,3.167495745264020668e-02,2.578630720666135953e-02,1.942472515043288175e-02,1.399898858322835490e-02,8.283775657158123223e-03,4.963348023359302578e-03,2.300576920484394359e-03,9.424191384777775345e-04,1.560091460563299949e-03,2.602631127196061624e-03,2.498766869016088178e-03,2.384112778293785619e-03,1.175464621745235137e-03,1.776503938628625802e-03,1.438906813183917551e-03,7.495062601203458796e-04,9.373095088130302226e-04,1.335462142187878213e-04,7.925659188460375173e-04,3.507658025599631551e-04,2.451022552787793696e-04,6.972378568379790061e-04,6.440186370929038224e-04,2.607951003164907093e-04,2.881176479649992625e-04,3.661369766443804729e-04,2.173532196742984364e-04,7.089521487278013399e-04,2.676773251063088634e-04,3.769045687423912988e-04,4.839915375776128719e-04,7.220456201393234000e-04,3.011043699047150492e-04,4.464982153535999496e-04,6.703041617565178327e-04,1.909758669604019808e-04,1.979196209256055966e-04,2.822912648195319697e-04,3.133377601650620941e-04,2.867018994478482243e-04,1.634185688980070174e-04,3.480563097985921238e-04,2.311676434686401921e-04,3.817360628607470766e-04,2.967401774546286094e-04
2.246251264388606005e-04,2.707163236815653845e-04,1.679269988990195889e-04,5.202553937114075093e-04,2.395051810968358151e-04,1.475880465791826331e-04,4.252488133711698195e-04,2.063212538155566040e-04,3.434563758076753025e-04,2.350532161297018505e-04,3.130618351350990453e-04,3.668473295538648353e-04,3.366589880152262614e-04,4.252626820305860692e-04,4.595009940474639731e-04,5.066510306075168446e-04,1.461043362369974790e-05,1.737529445627246393e-04,3.413316524335405721e-04,3.914393131941897573e-04,1.160380690946585591e-04,1.819204981671594537e-04,4.748804570288517823e-04,1.604720773812865094e-04,3.773198394544375321e-04,6.839715697842059430e-05,5.259214460188066809e-04,9.947276445715820276e-04,5.882367679171143478e-04,1.611033918895330916e-04,1.106766325299257496e-03,1.495816930495554812e-03,1.753517745527205952e-03,1.568163950893972525e-03,2.193771633745233117e-03,2.275326886626332073e-03,2.189985602114136089e-03,1.579832570847735816e-03,2.115964127460189664e-03,4.545459219853015091e-03,7.340289243940739845e-03,1.297990155082198727e-02,1.744159184846463817e-02,2.593207088512414563e-02,3.134124129897401106e-02,4.241520731413437467e-02,5.352122461665537873e-02,6.900956995884903467e-02,5.264791918337387300e-02,1.567875478255622568e-01,1.567875478255622568e-01,5.264791918337387300e-02,6.900956995884850731e-02,5.352122461665519138e-02,4.241520731413443712e-02,3.134124129897399025e-02,2.593207088512404848e-02,1.744159184846455143e-02,1.297990155082202716e-02,7.340289243940915052e-03,4.545459219853002948e-03,2.115964127460198338e-03,1.579832570847760752e-03,2.189985602114194203e-03,2.275326886626349854e-03,2.193771633745230949e-03,1.568163950893976862e-03,1.753517745527269703e-03,1.495816930495534212e-03,1.106766325299748856e-03,1.611033918896186893e-04,5.882367679171577159e-04,9.947276445713170486e-04,5.259214460185792153e-04,6.839715697820738594e-05,3.773198394544798159e-04,1.604720773813349190e-04,4.748804570287210817e-04,1.819204981671857999e-04,1.160380690949365214e-04,3.914393131942572488e-04,3.413316524338469676e-04,1.737529445627043648e-04,1.461043362322279551e-05,5.066510306074883301e-04,4.595009940482585307e-04,4.252626820305607531e-04,3.366589880152515775e-04,3.668473295527925593e-04,3.130618351349561475e-04,2.350532161301724485e-04,3.434563758082569769e-04,2.063212538152997023e-04,4.252488133719444278e-04,1.475880465787701755e-04,2.395051810966622344e-04,5.202553937114075093e-04,1.679269988990195889e-04,2.707163236815653845e-04,2.246251264388606005e-04
6.384795451641988966e-04,7.166160496688377525e-05,3.222305630441536827e-04,6.110931371816437016e-04,7.121106564884208730e-04,9.424204461850044364e-04,2.333984933858126510e-04,2.317905413109111088e-04,3.003360723088422963e-04,3.028278963779533961e-04,5.510225298385189492e-04,3.696072626235745126e-04,2.522688281048401167e-04,1.695047520015235878e-04,3.029334950395940829e-04,1.252946932076173358e-04,1.783046740924895159e-04,2.243737188634253171e-04,7.015163771618596967e-05,4.821518625568913625e-04,6.114238650850888947e-04,2.527172566246128492e-04,4.962937803284002847e-04,4.279986591281977320e-04,4.103194201789366470e-04,3.176183162496204384e-04,2.879644453833127868e-04,4.203553036385162633e-04,5.254447187403681312e-04,1.093931896108407773e-03,1.433882832345506793e-03,1.881865136867338353e-03,1.896490109748348021e-03,1.992700414714661510e-03,2.522579608225931046e-03,2.184113254724006758e-03,1.590732893146893983e-03,1.792998125067584402e-03,1.683261650405650693e-03,4.334171800878865340e-03,7.715297275590302616e-03,1.318504446537878926e-02,2.048258823285177554e-02,2.782224990917674112e-02,3.384156852755054734e-02,4.504771766505524799e-02,5.350366403920431280e-02,7.127195353164310354e-02,5.524582386119258198e-02,1.386352665943106910e-01,1.386352665943106910e-01,5.524582386119258198e-02,7.127195353164259006e-02,5.350366403920416708e-02,4.504771766505528963e-02,3.384156852755049183e-02,2.782224990917674112e-02,2.048258823285170269e-02,1.318504446537887599e-02,7.715297275590414505e-03,4.334171800878805492e-03,1.683261650405651995e-03,1.792998125067626035e-03,1.590732893146996549e-03,2.184113254723939537e-03,2.522579608225840406e-03,1.992700414714434261e-03,1.896490109748190812e-03,1.881865136867049955e-03,1.433882832345282146e-03,1.093931896108540046e-03,5.254447187403562050e-04,4.203553036384454649e-04,2.879644453834826270e-04,3.176183162497840445e-04,4.103194201788680170e-04,4.279986591276898375e-04,4.962937803277716643e-04,2.527172566245115847e-04,6.114238650846392760e-04,4.821518625569899165e-04,7.015163771619603919e-05,2.243737188630018820e-04,1.783046740924518127e-04,1.252946932076904110e-04,3.029334950400427800e-04,1.695047520012860391e-04,2.522688281048080243e-04,3.696072626226248599e-04,5.510225298388966853e-04,3.028278963775519160e-04,3.003360723080746269e-04,2.317905413103912610e-04,2.333984933852748054e-04,9.424204461855290819e-04,7.121106564881407152e-04,6.110931371816437016e-04,3.222305630441536827e-04,7.166160496688377525e-05,6.384795451641988966e-04
1.323794419529805201e-04,2.404702589422280179e-04,5.932515903839673428e-04,6.603088490982828625e-04,2.014236547890520257e-04,3.690320796972340416e-04,5.528329833881610042e-04,7.758927128089160904e-04,4.998341181479626577e-04,3.276566004289670794e-04,7.593325195796997266e-04,3.717124286469813076e-04,5.948097124400173168e-04,6.855990452586431397e-04,3.027904661062143276e-04,3.924834655478513031e-04,4.684317827396445319e-04,3.695351102190695398e-04,5.296773729092397196e-04,5.463433001857609297e-04,3.099354070858363467e-04,3.775825938355844430e-04,3.682068479096002166e-04,2.027546930767778577e-04,3.476607078280544855e-04,2.040237768638839672e-04,2.262182624743772563e-04,6.721749751281162668e-04,6.540420052907377612e-04,1.907005431278368406e-04,2.228634502367639249e-04,1.739013483968232434e-03,1.246192528740945040e-03,1.879270248568802202e-03,2.041558803382574182e-03,2.058028058302466094e-03,2.628786111075213407e-03,1.882658924960431976e-03,1.428928013446330737e-03,4.762391794925466097e-03,8.417742336082173135e-03,1.251195453803322435e-02,1.952346379917700367e-02,2.629505718256390859e-02,3.254344987985428178e-02,4.481432429951202195e-02,5.338643904341392604e-02,7.000564062982979341e-02,5.631750930076283301e-02,1.433676302672713676e-01,1.433676302672713676e-01,5.631750930076283301e-02,7.000564062982929381e-02,5.338643904341378033e-02,4.481432429951203583e-02,3.254344987985416382e-02,2.629505718256396757e-02,1.952346379917696204e-02,1.251195453803321915e-02,8.417742336082004867e-03,4.762391794925466097e-03,1.428928013446343530e-03,1.882658924960438265e-03,2.628786111075171773e-03,2.058028058302531580e-03,2.041558803382608877e-03,1.879270248568876362e-03,1.246192528741018983e-03,1.739013483968602797e-03,2.228634502373456807e-04,1.907005431280243263e-04,6.540420052907126077e-04,6.721749751275677689e-04,2.262182624747230625e-04,2.040237768639084702e-04,3.476607078281453416e-04,2.027546930768092453e-04,3.682068479094099392e-04,3.775825938351220850e-04,3.099354070860302563e-04,5.463433001859368957e-04,5.296773729094245761e-04,3.695351102197493888e-04,4.684317827394015622e-04,3.924834655479148915e-04,3.027904661062820902e-04,6.855990452589585341e-04,5.948097124402363257e-04,3.717124286460999597e-04,7.593325195800768122e-04,3.276566004294495494e-04,4.998341181481263723e-04,7.758927128083204297e-04,5.528329833879805930e-04,3.690320796976207223e-04,2.014236547890293930e-04,6.603088490982828625e-04,5.932515903839673428e-04,2.404702589422280179e-04,1.323794419529805201e-04
4.340851237277994516e-04,3.182468912611060977e-04,2.181042559150099384e-04,2.771404712271551625e-04,2.129948421755226118e-04,1.308251298808283097e-04,1.568349917868025153e-04,4.275012582092445118e-04,6.223347342120574659e-04,5.591896507408571169e-04,6.112758259133408562e-04,5.505426823126943021e-04,6.867668634422518376e-04,2.870300801010011575e-04,2.336701074241771695e-04,2.042252065769159638e-04,4.779037519702994592e-04,2.265150370728824655e-04,8.167443930558561990e-04,2.706911519980235840e-04,4.409355265901684895e-04,7.276972144880830789e-05,7.669801780045196584e-04,3.997496922660364574e-04,3.281670450105044694e-04,3.452335564962413068e-04,7.727592382991727449e-04,5.128415845061086529e-04,7.133856875079842190e-04,1.433870107886030254e-03,5.795634142444443639e-04,1.188229667291587936e-03,1.610866370498945403e-03,1.461380524195955927e-03,2.214681944543725814e-03,3.364284988147835630e-03,1.836121349616286463e-03,1.497701413555769644e-03,2.095805273913176059e-03,5.206733825613649343e-03,6.797077277620010641e-03,1.206182722297438094e-02,1.953257121352717715e-02,2.531703999590172172e-02,3.191425157985194883e-02,4.369350294377568472e-02,5.251027801473259066e-02,7.007233222837300213e-02,5.469330988932779442e-02,1.488431260752764440e-01,1.488431260752764440e-01,5.469330988932779442e-02,7.007233222837255804e-02,5.251027801473236167e-02,4.369350294377578880e-02,3.191425157985185862e-02,2.531703999590166274e-02,1.953257121352713552e-02,1.206182722297425430e-02,6.797077277619710534e-03,5.206733825613607709e-03,2.095805273913073710e-03,1.497701413555756851e-03,1.836121349616155274e-03,3.364284988147764940e-03,2.214681944543647751e-03,1.461380524196173201e-03,1.610866370499019129e-03,1.188229667291213886e-03,5.795634142450674549e-04,1.433870107886172718e-03,7.133856875081340558e-04,5.128415845055887779e-04,7.727592382989800822e-04,3.452335564961505048e-04,3.281670450107055347e-04,3.997496922664466653e-04,7.669801780044486431e-04,7.276972144921623896e-05,4.409355265896893806e-04,2.706911519980385460e-04,8.167443930557088559e-04,2.265150370735573813e-04,4.779037519704131920e-04,2.042252065769916683e-04,2.336701074243468471e-04,2.870300801007954301e-04,6.867668634421896044e-04,5.505426823121119771e-04,6.112758259131072106e-04,5.591896507405235079e-04,6.223347342116988118e-04,4.275012582090843751e-04,1.568349917867918630e-04,1.308251298803661685e-04,2.129948421749390400e-04,2.771404712271551625e-04,2.181042559150099384e-04,3.182468912611060977e-04,4.340851237277994516e-04
2.106035994763525538e-04,7.378228646699154861e-04,1.419559010525421822e-04,3.580472415289843221e-04,6.105375092727125148e-04,8.485238211872454892e-04,9.872554009909154191e-04,3.704721322118288869e-04,6.184992017741368971e-04,3.811782034067240561e-04,1.749086665775978467e-04,6.368524937838102072e-04,5.771793282262979588e-04,2.228962893937424107e-04,2.880747812692261052e-04,4.282293543043330197e-04,3.778928871553254455e-04,1.991591451337572480e-04,1.703344946261634452e-04,5.390124993430938467e-04,2.729826795238792327e-04,4.079009379376181922e-04,9.248970154149076771e-05,2.204627237258912731e-04,1.240296692324259335e-04,1.401326418310193823e-04,5.135374112322077913e-04,5.995156555363298717e-04,6.482820937570681064e-04,1.028792290158780194e-03,9.027982627996732025e-04,1.595652605913009357e-03,6.191723009605912742e-04,2.149074931818560196e-03,2.780086146454798131e-03,2.570600702465333006e-03,2.702620519946429857e-03,2.713347569633480210e-03,2.436819261628972184e-03,3.852407942605388241e-03,6.692882792596665208e-03,1.314674918454246041e-02,1.989161059111715577e-02,2.514607843960974323e-02,3.280404328329226266e-02,4.355423869462301395e-02,5.349072471709878651e-02,6.976961999014515137e-02,5.585871321972723375e-02,1.443951972231598546e-01,1.443951972231598546e-01,5.585871321972723375e-02,6.976961999014473503e-02,5.349072471709852283e-02,4.355423869462313191e-02,3.280404328329222102e-02,2.514607843960960445e-02,1.989161059111707597e-02,1.314674918454229215e-02,6.692882792596758883e-03,3.852407942605378267e-03,2.436819261628950933e-03,2.713347569633573018e-03,2.702620519946487970e-03,2.570600702465507779e-03,2.780086146454761268e-03,2.149074931818297819e-03,6.191723009605319683e-04,1.595652605913347412e-03,9.027982627997139685e-04,1.028792290158555764e-03,6.482820937569952480e-04,5.995156555359562557e-04,5.135374112324150907e-04,1.401326418309405608e-04,1.240296692326562722e-04,2.204627237257260949e-04,9.248970154109758179e-05,4.079009379383347956e-04,2.729826795235224218e-04,5.390124993429791381e-04,1.703344946260880390e-04,1.991591451335529572e-04,3.778928871553736924e-04,4.282293543043544869e-04,2.880747812691573668e-04,2.228962893936052049e-04,5.771793282260573744e-04,6.368524937838728741e-04,1.749086665776340590e-04,3.811782034068770370e-04,6.184992017745731801e-04,3.704721322128145893e-04,9.872554009910867231e-04,8.485238211876642081e-04,6.105375092720553799e-04,3.580472415289843221e-04,1.419559010525421822e-04,7.378228646699154861e-04,2.106035994763525538e-04
