0.000000000000000000e+00,6.386701662292212922e-02,6.036745406824146898e-02,4.986876640419947437e-02,4.549431321084864560e-02,2.624671916010498651e-03,3.587051618547681259e-02,2.799650043744532010e-02,1.224846894138232820e-02,3.412073490813648247e-02,1.224846894138232820e-02,1.662292213473316044e-02,2.187226596675415774e-02,1.749781277340332550e-02,2.274715660542432280e-02,1.837270341207349056e-02,1.574803149606299191e-02,1.749781277340332550e-02,2.362204724409449133e-02,2.887139107611548863e-02,2.012248468941382415e-02,5.949256342957130739e-02,4.024496937882764830e-02,5.161854768153980449e-02,5.424321959755031008e-02,4.986876640419947437e-02,5.861767279090113886e-02,5.161854768153980449e-02,2.012248468941382415e-02,2.449693788276465639e-02,6.124234470691164098e-03,1.749781277340332550e-02,1.837270341207349056e-02
6.196943972835314285e-02,0.000000000000000000e+00,6.196943972835314285e-02,5.008488964346349825e-02,4.414261460101868290e-02,2.546689303904923780e-03,3.480475382003395818e-02,2.716468590831918814e-02,1.273344651952461846e-02,3.395585738539898257e-02,1.188455008488964459e-02,1.697792869269949129e-02,2.122241086587436584e-02,1.782682512733446689e-02,2.207130730050934145e-02,1.867572156196944250e-02,1.528013582342954181e-02,1.612903225806451568e-02,2.292020373514431358e-02,3.056027164685908362e-02,2.037351443123939024e-02,5.857385398981324043e-02,3.989813242784380487e-02,5.263157894736842507e-02,5.687606112054330310e-02,5.093378607809847386e-02,6.027164685908319164e-02,5.093378607809847386e-02,1.952461799660441463e-02,2.461799660441426132e-02,5.942275042444822297e-03,1.782682512733446689e-02,1.867572156196944250e-02
5.984388551604509499e-02,6.331309627059844569e-02,0.000000000000000000e+00,5.117085862966175291e-02,4.509973980919341346e-02,2.601908065915004356e-03,3.642671292281006445e-02,2.862098872506504965e-02,1.127493495229835337e-02,3.295750216825672069e-02,1.127493495229835337e-02,1.561144839549002614e-02,1.994796183868170064e-02,1.647875108412836034e-02,2.168256721595836906e-02,1.908065915004336643e-02,1.387684301821335772e-02,1.561144839549002614e-02,2.254986990459670673e-02,3.122289679098005227e-02,2.081526452732003485e-02,5.724197745013009930e-02,4.163052905464006970e-02,5.290546400693842133e-02,5.810928013876843351e-02,5.117085862966175291e-02,6.157849089332177034e-02,5.377276669557675554e-02,1.908065915004336643e-02,2.515177797051170935e-02,6.071118820468344654e-03,1.647875108412836034e-02,1.734605377276669802e-02
5.107526881720429734e-02,5.286738351254480217e-02,5.286738351254480217e-02,0.000000000000000000e+00,4.838709677419355398e-02,4.480286738351254260e-03,3.942652329749103679e-02,3.136200716845877895e-02,1.433691756272401432e-02,2.777777777777777624e-02,1.523297491039426674e-02,1.971326164874551840e-02,2.598566308243727488e-02,1.254480286738351297e-02,2.060931899641577081e-02,2.240143369175627217e-02,1.881720430107526945e-02,2.150537634408601975e-02,2.688172043010752382e-02,2.956989247311828106e-02,2.329749103942652458e-02,5.107526881720429734e-02,4.390681003584229192e-02,4.928315412186379946e-02,4.928315412186379946e-02,4.838709677419355398e-02,5.645161290322580488e-02,4.659498207885304916e-02,2.240143369175627217e-02,2.867383512544802865e-02,4.480286738351254260e-03,1.881720430107526945e-02,2.150537634408601975e-02
4.234527687296418125e-02,4.234527687296418125e-02,4.234527687296418125e-02,4.397394136807818849e-02,0.000000000000000000e+00,4.885993485342019979e-03,4.804560260586319964e-02,3.990228013029316345e-02,1.384364820846905979e-02,2.361563517915309801e-02,1.547231270358306529e-02,2.117263843648209062e-02,2.361563517915309801e-02,1.058631921824104531e-02,1.791530944625407615e-02,2.605863192182410887e-02,1.954397394136807992e-02,2.198697068403909424e-02,3.583061889250815230e-02,3.501628664495114868e-02,2.605863192182410887e-02,4.234527687296418125e-02,5.048859934853421050e-02,5.374592833876222497e-02,4.478827361563519210e-02,5.130293159609121412e-02,4.641693811074919240e-02,4.641693811074919240e-02,2.687296416938111249e-02,3.583061889250815230e-02,4.071661237785017227e-03,1.954397394136807992e-02,2.361563517915309801e-02
1.522842639593908337e-02,1.522842639593908337e-02,1.522842639593908337e-02,2.538071065989847691e-02,3.045685279187816674e-02,0.000000000000000000e+00,3.553299492385787045e-02,4.568527918781725011e-02,1.522842639593908337e-02,1.015228426395939007e-02,7.614213197969542379e-02,3.553299492385787045e-02,2.030456852791878014e-02,5.076142131979695035e-03,1.522842639593908337e-02,3.553299492385787045e-02,3.045685279187816674e-02,4.568527918781725011e-02,4.568527918781725011e-02,4.568527918781725011e-02,7.106598984771574090e-02,1.522842639593908337e-02,3.553299492385787045e-02,4.060913705583756028e-02,4.568527918781725011e-02,4.568527918781725011e-02,2.538071065989847691e-02,3.553299492385787045e-02,3.553299492385787045e-02,2.538071065989847691e-02,0.000000000000000000e+00,3.045685279187816674e-02,3.045685279187816674e-02
3.087349397590361325e-02,3.087349397590361325e-02,3.162650602409638328e-02,3.313253012048193030e-02,4.442771084337349130e-02,5.271084337349398082e-03,0.000000000000000000e+00,5.045180722891566549e-02,1.581325301204819164e-02,1.581325301204819164e-02,2.033132530120482229e-02,2.710843373493975958e-02,2.334337349397590591e-02,1.204819277108433798e-02,2.259036144578313240e-02,3.539156626506024389e-02,2.409638554216867595e-02,2.786144578313252962e-02,4.819277108433735191e-02,4.292168674698795122e-02,3.237951807228915679e-02,3.012048192771084668e-02,4.969879518072289892e-02,4.593373493975903832e-02,3.614457831325301046e-02,4.518072289156626481e-02,3.539156626506024389e-02,4.066265060240964457e-02,3.840361445783133099e-02,4.442771084337349130e-02,3.765060240963855834e-03,2.334337349397590591e-02,3.237951807228915679e-02
2.199312714776632469e-02,2.199312714776632469e-02,2.268041237113402331e-02,2.405498281786941708e-02,3.367697594501718739e-02,6.185567010309278926e-03,4.604810996563574177e-02,0.000000000000000000e+00,2.336769759450172193e-02,1.237113402061855785e-02,2.680412371134020810e-02,3.642611683848797494e-02,2.611683848797250948e-02,1.718213058419244127e-02,2.680412371134020810e-02,4.329896907216495422e-02,3.298969072164948529e-02,3.780068728522337218e-02,5.498281786941581345e-02,5.017182130584192656e-02,3.298969072164948529e-02,2.130584192439862606e-02,3.642611683848797494e-02,3.917525773195876249e-02,3.024054982817869774e-02,3.986254295532645764e-02,2.611683848797250948e-02,3.367697594501718739e-02,4.810996563573883417e-02,5.085910652920962172e-02,3.436426116838488341e-03,3.230240549828179014e-02,4.054982817869415973e-02
1.540154015401540288e-02,1.650165016501650012e-02,1.430143014301430218e-02,1.760176017601760082e-02,1.870187018701870499e-02,3.300330033003300370e-03,2.310231023102310086e-02,3.740374037403740998e-02,0.000000000000000000e+00,2.750275027502750366e-02,3.080308030803080577e-02,5.500550055005500732e-02,5.170517051705170175e-02,4.730473047304730588e-02,4.950495049504950729e-02,5.390539053905390315e-02,6.050605060506051430e-02,5.170517051705170175e-02,3.960396039603960444e-02,3.410341034103410440e-02,2.200220022002200362e-02,1.320132013201320148e-02,1.650165016501650012e-02,1.870187018701870499e-02,1.320132013201320148e-02,1.870187018701870499e-02,1.760176017601760082e-02,1.320132013201320148e-02,4.730473047304730588e-02,4.840484048404840312e-02,1.210121012101210078e-02,5.610561056105610456e-02,5.500550055005500732e-02
4.604486422668241374e-02,4.722550177095632268e-02,4.486422668240850481e-02,3.659976387249114921e-02,3.423848878394333134e-02,2.361275088547816134e-03,2.479338842975206680e-02,2.125147579693034347e-02,2.951593860684770254e-02,0.000000000000000000e+00,1.416765053128689680e-02,2.715466351829988814e-02,4.014167650531287601e-02,4.722550177095632268e-02,5.076741440377804948e-02,2.833530106257379361e-02,2.951593860684770254e-02,2.479338842975206680e-02,2.125147579693034347e-02,2.715466351829988814e-02,1.534828807556080574e-02,4.486422668240850481e-02,2.951593860684770254e-02,3.423848878394333134e-02,4.014167650531287601e-02,3.423848878394333134e-02,4.132231404958677801e-02,4.014167650531287601e-02,2.361275088547816134e-02,2.715466351829988814e-02,1.298701298701298960e-02,3.187721369539552041e-02,2.715466351829988814e-02
