0.000000000000000000e+00,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125000000000000333e-01,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125000000000000333e-01,0.000000000000000000e+00,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.833333333333332732e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333332732e-02,4.124999999999999223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333332732e-02,0.000000000000000000e+00,4.124999999999999223e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320754429e-02,1.509433962264150782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377076e-01,7.547169811320754429e-02,0.000000000000000000e+00,3.773584905660376954e-03,0.000000000000000000e+00,3.773584905660377076e-01,7.547169811320754429e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320755817e-02,0.000000000000000000e+00,1.509433962264150955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320755817e-02,3.773584905660377631e-01,0.000000000000000000e+00,3.773584905660377388e-03,0.000000000000000000e+00,7.547169811320755817e-02,3.773584905660377631e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333315e-01,1.333333333333333315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,1.333333333333333315e-01,1.333333333333333315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333315e-01,1.333333333333333315e-01
4.125000000000000333e-01,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125000000000000333e-01,0.000000000000000000e+00,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.833333333333332732e-02,4.124999999999999223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333332732e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333332732e-02,0.000000000000000000e+00,4.124999999999999223e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377076e-01,7.547169811320754429e-02,1.509433962264150782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320754429e-02,0.000000000000000000e+00,3.773584905660376954e-03,0.000000000000000000e+00,3.773584905660377076e-01,7.547169811320754429e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320755817e-02,3.773584905660377631e-01,1.509433962264150955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320755817e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377388e-03,0.000000000000000000e+00,7.547169811320755817e-02,3.773584905660377631e-01
4.125000000000000333e-01,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125000000000000333e-01,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01
5.833333333333334120e-02,4.125000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333334120e-02,4.125000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.833333333333334120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377076e-01,7.547169811320754429e-02,1.509433962264150782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.773584905660377076e-01,7.547169811320754429e-02,0.000000000000000000e+00,3.773584905660376954e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320754429e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320755817e-02,3.773584905660377631e-01,1.509433962264150955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320755817e-02,3.773584905660377631e-01,0.000000000000000000e+00,3.773584905660377388e-03,0.000000000000000000e+00,7.547169811320755817e-02,0.000000000000000000e+00
