0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.037037037037036924e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.805555555555555525e-01,2.361111111111111049e-01,1.898148148148147973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.898148148148147973e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.020100502512562873e-02,1.005025125628140718e-02,7.035175879396986243e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.025125628140703592e-03,5.025125628140703592e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.768844221105527303e-02,2.261306532663316660e-02,4.522613065326633319e-02,6.281407035175878839e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.517587939698493121e-02,4.020100502512562873e-02,5.025125628140703592e-03,2.261306532663316660e-02,2.512562814070351796e-03,2.512562814070351883e-02,6.783919597989949979e-02,2.512562814070351796e-03,4.522613065326633319e-02,3.768844221105527303e-02,1.507537688442210991e-02,7.286432160804019731e-02,4.522613065326633319e-02,5.276381909547738641e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.005025125628140718e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.271356783919598443e-02,3.517587939698493121e-02,1.005025125628140718e-02,0.000000000000000000e+00,5.025125628140703592e-03,2.763819095477387106e-02,1.005025125628140753e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.125000000000000694e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.906250000000000867e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015625000000000139e-01,0.000000000000000000e+00,8.789062500000001388e-02,1.054687500000000278e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.765625000000001735e-03,1.171875000000000139e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.078125000000000694e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.906250000000000867e-03,1.152343750000000139e-01,1.152343750000000139e-01,1.953125000000000434e-03,1.953125000000000434e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.906250000000000694e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.953125000000000434e-03,7.031250000000001388e-02,0.000000000000000000e+00,7.812500000000001735e-03,1.953125000000000434e-03,0.000000000000000000e+00,6.835937500000000000e-02,6.445312500000001388e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.337792642140468204e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.682274247491639146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.010033444816053241e-02,3.344481605351170422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.010033444816053241e-02,0.000000000000000000e+00,2.675585284280936407e-02,7.692307692307692735e-02,1.337792642140468204e-02,1.003344481605351057e-01,0.000000000000000000e+00,5.351170568561872815e-02,5.351170568561872815e-02,7.692307692307692735e-02,1.672240802675585281e-01,3.678929765886287256e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.344481605351170509e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.682274247491639146e-02,1.672240802675585211e-02,0.000000000000000000e+00,4.347826086956521618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.139534883720930813e-02,5.813953488372092943e-03,4.069767441860465407e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.453488372093023409e-02,1.162790697674418589e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.813953488372092943e-03,5.232558139534883301e-02,1.162790697674418589e-02,2.034883720930232703e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.941860465116279522e-02,5.813953488372092943e-03,1.162790697674418589e-02,4.941860465116279522e-02,5.813953488372092943e-03,7.558139534883721866e-02,2.325581395348837177e-02,8.720930232558139414e-03,9.011627906976744928e-02,8.720930232558139761e-02,4.651162790697674354e-02,1.395348837209302306e-01,1.162790697674418589e-02,8.720930232558139414e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162790697674418589e-02,6.976744186046511531e-02,2.034883720930232703e-02,0.000000000000000000e+00,1.162790697674418589e-02,2.906976744186046471e-03,2.616279069767441651e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.509433962264150886e-01,1.257861635220125680e-02,6.289308176100628402e-03,1.257861635220125680e-02,9.433962264150943036e-03,1.352201257861635197e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.572327044025157231e-02,0.000000000000000000e+00,4.716981132075471345e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.289308176100628402e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.547169811320754429e-02,1.163522012578616233e-01,0.000000000000000000e+00,5.974842767295597545e-02,0.000000000000000000e+00,5.660377358490565475e-02,8.490566037735848559e-02,6.289308176100628402e-03,0.000000000000000000e+00,8.805031446540881324e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.257861635220125680e-02,9.433962264150942689e-02,9.433962264150943036e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.437125748502994238e-01,0.000000000000000000e+00,1.497005988023952447e-02,2.994011976047904807e-03,2.994011976047904807e-03,2.994011976047904807e-03,1.826347305389221798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.988023952095809614e-03,0.000000000000000000e+00,1.796407185628742798e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.994011976047904807e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107784431137724679e-01,8.982035928143713988e-02,0.000000000000000000e+00,5.688622754491019090e-02,0.000000000000000000e+00,5.389221556886228393e-02,4.790419161676647691e-02,2.994011976047904807e-03,0.000000000000000000e+00,1.227544910179640819e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.994011976047904807e-03,1.287425149700598959e-01,2.994011976047904807e-03,2.994011976047904807e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.843317972350230413e-02,2.304147465437788103e-02,0.000000000000000000e+00,2.488479262672811387e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.764976958525345446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612903225806451568e-01,1.198156682027649855e-01,0.000000000000000000e+00,1.152073732718894017e-01,0.000000000000000000e+00,1.520737327188940169e-01,1.336405529953917093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025641025641025640e-02,5.128205128205128201e-03,2.769230769230769384e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.128205128205128201e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.256410256410256443e-01,6.666666666666666574e-02,0.000000000000000000e+00,6.666666666666666574e-02,0.000000000000000000e+00,1.487179487179487170e-01,1.948717948717948734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.376367614879649731e-03,0.000000000000000000e+00,1.969365426695842206e-02,1.094091903719912433e-02,8.752735229759299462e-03,2.188183807439824866e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.312910284463894850e-01,2.188183807439824866e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.407002188183807179e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.938730853391684411e-02,0.000000000000000000e+00,1.422319474835886111e-01,5.908096280087527657e-02,9.190371991247263395e-02,1.094091903719912433e-02,0.000000000000000000e+00,3.501094091903719785e-02,2.844638949671772499e-02,3.282275711159737125e-02,2.188183807439824866e-02,2.625820568927789839e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.376367614879649731e-03,2.407002188183807179e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.063457330415755159e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.376367614879649731e-03,4.376367614879649731e-03,4.814004376367614357e-02,8.752735229759299462e-02,4.376367614879649731e-03,1.006564551422319403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
